,post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
163,573395557584964,תגיד לי שחף אתה בא לריב?????,2022-07-13 16:07:56,3619,401,11,https://facebook.com/hapshuta/posts/573395557584964,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,2290,7,1305,14,1,2,0,0
164,573331407591379,למה נתנאל מהאח הגדול נראה כאן כאילו סיימון קאוול עומד לצרף אותו ללהקת בנים,2022-07-13 14:33:45,2613,841,7,https://facebook.com/hapshuta/posts/573331407591379,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,1675,2,926,8,1,0,1,0
165,573180727606447,תמונה ראשונה של ג׳ו ביידן בישראל,2022-07-13 09:42:56,4096,179,9,https://facebook.com/hapshuta/posts/573180727606447,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,2921,9,1163,2,0,0,1,1
166,572859970971856,אני מחכה לציון 100 אחרי שמצאתי 13 טעויות,2022-07-12 22:45:36,5038,1000,35,https://facebook.com/hapshuta/posts/572859970971856,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,4026,10,1001,1,0,0,0,1
167,572807524310434,תמונה של כל המטענים הרגשיים שמלווים אותי למערכת יחסים חדשה,2022-07-12 21:50:23,4636,474,38,https://facebook.com/hapshuta/posts/572807524310434,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,3416,10,1203,0,5,0,2,1
168,572681317656388,"חברה שלי: תשאלי את המלצרית מה עם הפרמז׳ן שביקשת
אני הביישנית:",2022-07-12 20:01:31,2090,756,24,https://facebook.com/hapshuta/posts/572681317656388,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,1545,7,536,2,0,0,0,0
169,572630410994812,למה שאני בכלל אלך להופעה של ג׳ו ביידן איזה שירים יש לו,2022-07-12 19:22:51,5031,263,37,https://facebook.com/hapshuta/posts/572630410994812,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRpSHxMYd_m51iHlAvrxV4lny0KMZz7FHSq8mTkyPwQMQOBw0rOvpOr5_8cIjiu2WfkIGbpmegv_z_ji6WXlx4WGq4yM-3ucAIx3gHDKwMERu3aCPcIfU7UWT59MkTeQPabinG7vSYEeWZoVFWgaKxnOxXbuLN8i-0LURM0Zi3S2VmFToefVLaVmyHPIwq5SM6&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_T4\,3577,6,1443,2,3,0,0,0
170,572594837665036,"אומרים יום שלישי פעמיים כי טוב אבל לפי לו״ז השידורים יום שלישי אפילו לא פעם אחת
אני יכולה להבין מה שורף לשבץ היום את האח הגדול או חתונהמי ומחר את השני מביניהם
חלאס לעשות לי בחירתה של סופי
משפט שלמה ואני התינוק
מה ביקשתי קצת טראש לוריד לשכוח את צרות החיים את הרוטינה של לנהוג לעבוד לאכול לעבוד לנהוג לאכול לישון
אז למה להילחם לי על הגב שגם ככה תפוס ובאופן קבוע לשדר באותו הערב את האח הגדול ואת חתונהמי לעשות דווקא להתריס
על דברים כאלה בית המקדש נחרב
ימים רביעי ושבת האח הגדול וחתונהמי
שאר השבוע צופית גרנט בזימבבואה רביב דרוקר חוקר עם דורה ותוכניות בישול ואם כבר יש חתונהמי אז איזה פרק דלוח של הפסיכולוגים אוכלים את הראש
תקשיבו לי טוב רשת וקשת המפטי ודמפטי
הגיע הזמן לתאם ימי שידור כי ככה אי אפשר לעבוד אין לזה צורה
בשורות טובות",2022-07-12 18:40:46,3529,334,12,https://facebook.com/hapshuta/posts/572594837665036,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,2846,17,663,2,1,0,0,0
171,572481774343009,אני אחרי שחיכיתי ביולי בתחנת אוטובוס לקו 25,2022-07-12 15:23:24,3397,391,16,https://facebook.com/hapshuta/posts/572481774343009,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,2549,3,840,2,0,0,3,1
172,572415084349678,בא לי להיות ראש הממשלה רק כדי להוריד את גיל הפרישה ל26,2022-07-12 13:17:05,3644,384,32,https://facebook.com/hapshuta/posts/572415084349678,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,3029,14,596,2,3,0,0,0
173,572030511054802,"אוקיי אבל עכשיו ברצינות נועה קירל באירוויזיון
מסכנים האירופנים הם לא יודעים מה מחכה להם
איך נועה נראית מיליון דולר
צירוף מקרים שהדולר בעלייה והיורו בשפל? אני חושבת שלא
מי האמין שהדולר יהיה שווה ערך ליורו? אני אגיד לכם מי נועה קירל
כאן תאגיד השידור הציבורי אני מבקשת מכם בלי ציבור
אל תחרבו את זה בבקשה בלי דמוקרטיה
כפי שהוכיחו השנים האחרונות אנחנו לא טובים בבחירות
אנחנו העם הנבחר לא העם הבוחר
בלי לחץ אבל תעשו סונג וואו סונג מדהים סונג שאומר עם הנצח לא מפחד מדרך ארוכה
שבלה חדיד תשב בבית תצפה ותכסוס ציפורניים
אני חס וחלילה לא מתכוונת להיות פוגענית כלפי מיכאל בן דוד או קובי מרימי אני בעדם הם הומואים אבל אם נועה תקבל שיר חרדות כמו I.M או Home זו תהיה בכייה לדורות
יש לנו הזדמנות פז להשיב את הכבוד הלאומי האבוד
תקימו אוונג׳רס של כותבים דורון מדלי אילן פלד רון ביטון מכתבי מילואים לכולם בלי להשתמט
זה צו השעה זה הזמן להיות או לחדול
יהודים! אחים! לוחמים!
יש לנו עשרה חודשים ונועה קירל אחת
אחרי נועה לקרב",2022-07-11 22:31:10,8875,629,51,https://facebook.com/hapshuta/posts/572030511054802,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,7348,188,1322,3,13,0,1,1
174,572003094390877,"למה מקדישים פרק שלם ללמה לימור וליעד נפרדו
תאמינו לנו שאנחנו מבינים",2022-07-11 21:51:17,7510,672,15,https://facebook.com/hapshuta/posts/572003094390877,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,5772,6,1725,2,3,1,1,0
175,571971727727347,כשאני יוצאת ממבחן ורוצים להשוות איתי תשובות,2022-07-11 20:58:33,3256,1400,29,https://facebook.com/hapshuta/posts/571971727727347,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,2761,5,488,1,0,0,1,1
176,571943114396875,"אני: יש, הצלחתי לחסוך קצת כסף
הרכב שלי:",2022-07-11 20:07:21,4158,1100,81,https://facebook.com/hapshuta/posts/571943114396875,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,3076,8,1067,4,0,0,3,1
177,571861321071721,"מכונת השתייה: לא התבצע חיוב תודה
אני:",2022-07-11 17:52:04,4367,362,45,https://facebook.com/hapshuta/posts/571861321071721,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,3186,9,1171,1,0,0,0,1
178,571836381074215,הנשק הסודי של מדינת ישראל בדרך לנצח במלחמה באירופה,2022-07-11 17:15:42,4114,129,11,https://facebook.com/hapshuta/posts/571836381074215,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,3561,48,501,2,2,0,0,1
179,571776634413523,הלב של הפשוטע של 2019 שלם עכשיו,2022-07-11 15:52:43,17748,537,37,https://facebook.com/hapshuta/posts/571776634413523,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRntPw3GPcp9JCUB_wdep5ioh1kOQjrJ_ZIWfGB1VmWHCgaev5G4m2P71QgbZR-I_tmUWcDQfdnmqBjdl68PqK6H3bRImspmNYLGMzxLdzH6vTJ_o4h57tDrQU-OczQD6VI3Y-O93I7gvNCocnaBZ_vK2ZsHFNb6C0WVWfLCaTeTV6dM9fZYYSSLzxEai0q0ng&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_ha\,14889,339,2417,66,36,1,0,0
180,571772447747275,אננגעגםגאננטטלטמנטכלכחגממטלייצצמגלגנטנולונטהולספ,2022-07-11 15:47:15,2873,220,8,https://facebook.com/hapshuta/posts/571772447747275,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR6x_0mwIlYicpXrP62kcQH9yStxZhKCVHNoFrkfyugUhnW_64GgrM1qKYY53UM5Ru--GFSJbdKWCtDfrEvetnOScan5X2eVyeiqz0Lto7Y11zdo0BkQZ0NGB_w09O5kx9BmtCaoOV2klTTR6mp7-hr2lC3j-hxOh7pr1ESpt2vSiOkZ4QYUSh5LurYzTWuwTJ&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_7o\,2381,34,386,69,3,0,0,1
181,571713847753135,"הייטקיסטים: נופש חברה 🌈 אנחנו באי ספאלאגאוס 🏝 ההופעה של בילי אייליש תכף מתחילה 🎤
מקום העבודה שלי: מה לא ברור אם תשתמשי בתו הזהב בויקטורי זה 300 במקום 400",2022-07-11 14:07:41,7078,1000,20,https://facebook.com/hapshuta/posts/571713847753135,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR6x_0mwIlYicpXrP62kcQH9yStxZhKCVHNoFrkfyugUhnW_64GgrM1qKYY53UM5Ru--GFSJbdKWCtDfrEvetnOScan5X2eVyeiqz0Lto7Y11zdo0BkQZ0NGB_w09O5kx9BmtCaoOV2klTTR6mp7-hr2lC3j-hxOh7pr1ESpt2vSiOkZ4QYUSh5LurYzTWuwTJ&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_7o\,4985,12,2068,4,3,0,6,0
182,571639231093930,"לראשונה בחיי נדבקתי בקורונה וקודם כל אני רוצה לשתף זה לא כיף
לדעתי נפלתי על וריאנט מניאק
תחושה כללית של דריסת משאית
לכם יש ניסיון אז אני אשמח לדעת:
מתי מפסיקים להגיד ״אוי זה הקורונה״ ומתחילים להגיד ״אוי זה הפוסט קורונה״?
אם בהתחלה היו שני קווים אדום אדום ועכשיו יש קו אחד בוהק וקו אחד חלש זה אומר שניצחתי בקרב? שהקורונה מתחפפת? שאני כבר לא מסוכנת וצריכה לחזור להגיע לחתונות?
מתי מאבדים את חוש הטעם?? אני לא מפסיקה לאכול חוש הטעם בבירור לרגע לא עזב אותי
איך יודעים אם עייפים בגלל הקורונה או בגלל שראיתי דברים מוזרים עד 4 לפנות בוקר?
איך יודעים אם משתעלים בגלל הקורונה או בגלל הפאל מאל כחול ארוך?
ויטמין סי באמת עוזר או שזו סתם שמועה? חיסלתי שדה תפוזים השבוע מסכנים פרימור
לעזרתכם אודה",2022-07-11 11:25:14,3531,475,9,https://facebook.com/hapshuta/posts/571639231093930,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR6x_0mwIlYicpXrP62kcQH9yStxZhKCVHNoFrkfyugUhnW_64GgrM1qKYY53UM5Ru--GFSJbdKWCtDfrEvetnOScan5X2eVyeiqz0Lto7Y11zdo0BkQZ0NGB_w09O5kx9BmtCaoOV2klTTR6mp7-hr2lC3j-hxOh7pr1ESpt2vSiOkZ4QYUSh5LurYzTWuwTJ&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_7o\,2737,17,754,1,21,0,1,0
183,571336724457514,"לנבחנים בפיזיקה:
מהירות הקול
מהירות האור
המהירות שבה אני מצמידה לאוזן את הפלאפון אחרי שהפעלתי הקלטת וואטסאפ מחברה שלי כי איתה לכו תדעו",2022-07-10 23:26:38,3198,612,4,https://facebook.com/hapshuta/posts/571336724457514,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR6x_0mwIlYicpXrP62kcQH9yStxZhKCVHNoFrkfyugUhnW_64GgrM1qKYY53UM5Ru--GFSJbdKWCtDfrEvetnOScan5X2eVyeiqz0Lto7Y11zdo0BkQZ0NGB_w09O5kx9BmtCaoOV2klTTR6mp7-hr2lC3j-hxOh7pr1ESpt2vSiOkZ4QYUSh5LurYzTWuwTJ&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_7o\,2488,7,701,0,2,0,0,0
184,571316571126196,"בר נשמה אני רואה שקשה לך מאוד בלי אליאב ורק מתוך דאגה כנה ועמוקה אני חושבת שאת צריכה לצאת מהבית
אני אומרת מתוך חמלה כן?
חבל שתישארי בבית ותסבלי בלעדיו צאי ביחד איתו
אני בוכה מדניאל עאלק הוא מחכה לך בחוץ
לולי האיש כבר התקדם הלאה הוא כבר לא זוכר את השם מה זה היה ענבר? ליבר?
טליה שכולה תכלת יפה שלי שום חתונה לא תהיה פה הייתי עושה לכם שרק עוצרת את החופה
מגיע לך פי מאה חיים שלנו
למי שתהה לאן טליה נעלמה בשאר הפרק היא פשוט הייתה בפה של אופק שלא מפסיק לרכל עליה
קח אלוורה מותק למה שורף לך
לא ראיתי שחקן כזה ואני בוגרת מגמת תיאטרון 5 יחידות לימוד העלמה יוליה
חייבת להודות זה כבר לא עצוב זה מצחיק צרחות שהם בטח יושבים בבית האח ✨ובטוחים✨ שכולנו כועסים על קאזם המרושע שפגע באופק המסכן
וקאזם אוכל את עצמו ואופק מרוצה מעצמו ובטוח שהוא גיבור השעה ואין לי מה לומר זה פיפי
הם ממש שכחו שאנחנו לא מטומטמים כאילו רק קצת כי אנחנו בכל זאת צופים בחרא הזה ושברור לנו שקאזם לרגע לא התכוון לעבר של אופק
החגיגה הצינית של אופק על האמירה הזו וזה שהוא פתאום בחר להקיף את עצמו בדיאן ונתנאל ובר שפתאום נהיו צדיקים מלאכי השרת רק חושף את פרצופו האמיתי ומי שלא מסכים טועה
מי שנגד בריונות לא מתעלם כששרין עוברת לידו ואומרים עליה שהיא ג׳וק סבבה כפרה? סבבה
נ.ב: דניאל יא מאכזב חשבתי אתה מהברנשים הטובים אתה הרי רואה שהיא מחביאה סניף טבק מתחת לכרית שלה אז מה אתה בא אליהם בטענות יא מבולבל
נ.ב 2: הלב שלי יוצא אל שרין
כן כשהיא בהתקפי קנאה היא בלתי נסבלת אבל הילדה מאוהבת וזה חד צדדי וועאליה
מתוקה שלנו יום יבוא ויגיע האביר על כרטיס הסיבוס אל תאבדי תקווה
נ.ב 3: למה החגים של כולם חגיגות מגשי מתוקים רק אנחנו מצות עצירות לא אמרו העם הנבחר או משהו יאללה מה קרה
נ.ב 4: תביאו לה שוקולד ללא גלוטן מה היא בת מיעוטים? תביאו לה שוקולד
נ.ב 5: אבל ברצינות ההתגייסות של הקבינט הרכלני להשיג לדינה שוקולד ללא גלוטן הייתה חמודה ברמות
חברי אמת נמדדים במתוקים
נ.ב 6: מאיפה אילנה יודעת ערבית אני מתה
נ.ב 7: וואלה לא הבנתי למה אליאב ושרון רבו אבל באמת לא מספיק אכפת לי מאף אחד מהצדדים כדי לנסות להבין
נ.ב 8: ריוואה חייאתי את הלב אני גסוסה עלייך מגיע לך מסוק ברמות לגמר ביחד עם טליה שכולה תכלת ושחף נקודה
נ.ב 9: למה יש מצלמות בשירותים
בשורות טובות",2022-07-10 22:54:28,5296,930,48,https://facebook.com/hapshuta/posts/571316571126196,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR6x_0mwIlYicpXrP62kcQH9yStxZhKCVHNoFrkfyugUhnW_64GgrM1qKYY53UM5Ru--GFSJbdKWCtDfrEvetnOScan5X2eVyeiqz0Lto7Y11zdo0BkQZ0NGB_w09O5kx9BmtCaoOV2klTTR6mp7-hr2lC3j-hxOh7pr1ESpt2vSiOkZ4QYUSh5LurYzTWuwTJ&start_time=-9223372036854775808&profile_id=100047435736395&replace_id=u_0_0_7o\,4319,54,914,3,5,1,0,1
